hgnc_id,is_active
HGNC:44363,TRUE
HGNC:25834,TRUE
HGNC:20292,TRUE
HGNC:20290,TRUE
HGNC:51641,TRUE
HGNC:28678,TRUE
HGNC:24187,TRUE
HGNC:25097,TRUE
HGNC:16143,TRUE
HGNC:1384,TRUE
HGNC:55491,TRUE
HGNC:1385,TRUE
HGNC:1386,TRUE
HGNC:13714,TRUE
HGNC:20834,TRUE
HGNC:55758,TRUE
HGNC:30710,TRUE
HGNC:15569,TRUE
HGNC:31902,TRUE
HGNC:1365,TRUE
HGNC:29314,TRUE
HGNC:1388,TRUE
HGNC:1389,TRUE
HGNC:56165,TRUE
HGNC:1390,TRUE
HGNC:40119,TRUE
HGNC:40118,TRUE
HGNC:40117,TRUE
HGNC:40116,TRUE
HGNC:41312,TRUE
HGNC:41313,TRUE
HGNC:41314,TRUE
HGNC:1391,TRUE
HGNC:1392,TRUE
HGNC:1393,TRUE
HGNC:1394,TRUE
HGNC:27377,TRUE
HGNC:1395,TRUE
HGNC:1396,TRUE
HGNC:1397,TRUE
HGNC:1399,TRUE
HGNC:40120,TRUE
HGNC:1400,TRUE
HGNC:15460,TRUE
HGNC:40702,TRUE
HGNC:20202,TRUE
HGNC:1401,TRUE
HGNC:1402,TRUE
HGNC:1403,TRUE
HGNC:1404,TRUE
HGNC:1405,TRUE
HGNC:1406,TRUE
HGNC:55682,TRUE
HGNC:1407,TRUE
HGNC:1408,TRUE
HGNC:1409,TRUE
HGNC:13625,TRUE
HGNC:13626,TRUE
HGNC:13628,TRUE
HGNC:29938,TRUE
HGNC:31391,TRUE
HGNC:23727,TRUE
HGNC:30423,TRUE
HGNC:45122,TRUE
HGNC:45123,TRUE
HGNC:45124,TRUE
HGNC:1424,TRUE
HGNC:5951,TRUE
HGNC:56177,TRUE
HGNC:29849,TRUE
HGNC:41248,TRUE
HGNC:41247,TRUE
HGNC:17601,TRUE
HGNC:40812,TRUE
HGNC:30825,TRUE
HGNC:1426,TRUE
HGNC:16018,TRUE
HGNC:21622,TRUE
HGNC:42860,TRUE
HGNC:1434,TRUE
HGNC:1435,TRUE
HGNC:1437,TRUE
HGNC:1438,TRUE
HGNC:29306,TRUE
HGNC:29912,TRUE
HGNC:1439,TRUE
HGNC:1440,TRUE
HGNC:16709,TRUE
HGNC:55863,TRUE
HGNC:1441,TRUE
HGNC:23494,TRUE
HGNC:23493,TRUE
HGNC:23458,TRUE
HGNC:21094,TRUE
HGNC:21568,TRUE
HGNC:33391,TRUE
HGNC:40971,TRUE
HGNC:1442,TRUE
HGNC:1443,TRUE
HGNC:1444,TRUE
HGNC:1445,TRUE
HGNC:1446,TRUE
HGNC:1447,TRUE
HGNC:1448,TRUE
HGNC:39661,TRUE
HGNC:1449,TRUE
HGNC:1452,TRUE
HGNC:44682,TRUE
HGNC:18445,TRUE
HGNC:18180,TRUE
HGNC:24193,TRUE
HGNC:13248,TRUE
HGNC:1455,TRUE
HGNC:20407,TRUE
HGNC:35456,TRUE
HGNC:1458,TRUE
HGNC:17938,TRUE
HGNC:1459,TRUE
HGNC:19341,TRUE
HGNC:14585,TRUE
HGNC:1460,TRUE
HGNC:1461,TRUE
HGNC:1462,TRUE
HGNC:1463,TRUE
HGNC:56057,TRUE
HGNC:24190,TRUE
HGNC:24197,TRUE
HGNC:1464,TRUE
HGNC:1469,TRUE
HGNC:1470,TRUE
HGNC:26276,TRUE
HGNC:28788,TRUE
HGNC:1471,TRUE
HGNC:1472,TRUE
HGNC:19946,TRUE
HGNC:55648,TRUE
HGNC:29188,TRUE
HGNC:29307,TRUE
HGNC:18806,TRUE
HGNC:40856,TRUE
HGNC:40855,TRUE
HGNC:40854,TRUE
HGNC:53020,TRUE
HGNC:41446,TRUE
HGNC:18807,TRUE
HGNC:55342,TRUE
HGNC:30688,TRUE
HGNC:30689,TRUE
HGNC:19721,TRUE
HGNC:1473,TRUE
HGNC:20040,TRUE
HGNC:31134,TRUE
HGNC:31970,TRUE
HGNC:20039,TRUE
HGNC:20142,TRUE
HGNC:1474,TRUE
HGNC:1476,TRUE
HGNC:56068,TRUE
HGNC:1479,TRUE
HGNC:1480,TRUE
HGNC:1482,TRUE
HGNC:1483,TRUE
HGNC:1484,TRUE
HGNC:1485,TRUE
HGNC:1486,TRUE
HGNC:1477,TRUE
HGNC:48839,TRUE
HGNC:1478,TRUE
HGNC:13249,TRUE
HGNC:16663,TRUE
HGNC:16664,TRUE
HGNC:11182,TRUE
HGNC:1481,TRUE
HGNC:39562,TRUE
HGNC:16371,TRUE
HGNC:6743,TRUE
HGNC:21259,TRUE
HGNC:1487,TRUE
HGNC:16471,TRUE
HGNC:40769,TRUE
HGNC:28375,TRUE
HGNC:56266,TRUE
HGNC:1488,TRUE
HGNC:1489,TRUE
HGNC:54563,TRUE
HGNC:54564,TRUE
HGNC:54565,TRUE
HGNC:54566,TRUE
HGNC:1490,TRUE
HGNC:24205,TRUE
HGNC:1491,TRUE
HGNC:54734,TRUE
HGNC:16394,TRUE
HGNC:17057,TRUE
HGNC:51408,TRUE
HGNC:16391,TRUE
HGNC:16422,TRUE
HGNC:16393,TRUE
HGNC:40766,TRUE
HGNC:16446,TRUE
HGNC:33701,TRUE
HGNC:33827,TRUE
HGNC:28861,TRUE
HGNC:28148,TRUE
HGNC:14435,TRUE
HGNC:17150,TRUE
HGNC:55361,TRUE
HGNC:23393,TRUE
HGNC:23392,TRUE
HGNC:55102,TRUE
HGNC:21581,TRUE
HGNC:27089,TRUE
HGNC:56522,TRUE
HGNC:20272,TRUE
HGNC:42872,TRUE
HGNC:23435,TRUE
HGNC:51188,TRUE
HGNC:29268,TRUE
HGNC:1493,TRUE
HGNC:40125,TRUE
HGNC:50477,TRUE
HGNC:50478,TRUE
HGNC:25695,TRUE
HGNC:24323,TRUE
HGNC:22933,TRUE
HGNC:17040,TRUE
HGNC:49076,TRUE
HGNC:45129,TRUE
HGNC:48906,TRUE
HGNC:48939,TRUE
HGNC:28245,TRUE
HGNC:48608,TRUE
HGNC:43911,TRUE
HGNC:49463,TRUE
HGNC:49476,TRUE
HGNC:49477,TRUE
HGNC:49836,TRUE
HGNC:50627,TRUE
HGNC:50865,TRUE
HGNC:16014,TRUE
HGNC:1497,TRUE
HGNC:40126,TRUE
HGNC:20879,TRUE
HGNC:18200,TRUE
HGNC:1498,TRUE
HGNC:1499,TRUE
HGNC:43775,TRUE
HGNC:43776,TRUE
HGNC:43777,TRUE
HGNC:1503,TRUE
HGNC:1504,TRUE
HGNC:43596,TRUE
HGNC:1505,TRUE
HGNC:53657,TRUE
HGNC:1506,TRUE
HGNC:1507,TRUE
HGNC:1508,TRUE
HGNC:1509,TRUE
HGNC:1510,TRUE
HGNC:1511,TRUE
HGNC:1500,TRUE
HGNC:19004,TRUE
HGNC:1502,TRUE
HGNC:27290,TRUE
HGNC:1512,TRUE
HGNC:1513,TRUE
HGNC:1514,TRUE
HGNC:15878,TRUE
HGNC:1515,TRUE
HGNC:34423,TRUE
HGNC:37073,TRUE
HGNC:29954,TRUE
HGNC:26002,TRUE
HGNC:1516,TRUE
HGNC:25062,TRUE
HGNC:41080,TRUE
HGNC:41079,TRUE
HGNC:1525,TRUE
HGNC:17116,TRUE
HGNC:18810,TRUE
HGNC:31054,TRUE
HGNC:20819,TRUE
HGNC:23220,TRUE
HGNC:20500,TRUE
HGNC:28598,TRUE
HGNC:28491,TRUE
HGNC:25243,TRUE
HGNC:19231,TRUE
HGNC:1527,TRUE
HGNC:1528,TRUE
HGNC:1529,TRUE
HGNC:9688,TRUE
HGNC:10690,TRUE
HGNC:40517,TRUE
HGNC:9400,TRUE
HGNC:33742,TRUE
HGNC:28617,TRUE
HGNC:55285,TRUE
HGNC:1536,TRUE
HGNC:1537,TRUE
HGNC:1539,TRUE
HGNC:1541,TRUE
HGNC:1542,TRUE
HGNC:15961,TRUE
HGNC:4268,TRUE
HGNC:21225,TRUE
HGNC:55571,TRUE
HGNC:55074,TRUE
HGNC:26371,TRUE
HGNC:1543,TRUE
HGNC:1544,TRUE
HGNC:20146,TRUE
HGNC:16231,TRUE
HGNC:1548,TRUE
HGNC:55777,TRUE
HGNC:1549,TRUE
HGNC:43664,TRUE
HGNC:25891,TRUE
HGNC:55540,TRUE
HGNC:1550,TRUE
HGNC:55459,TRUE
HGNC:1551,TRUE
HGNC:38655,TRUE
HGNC:38656,TRUE
HGNC:38657,TRUE
HGNC:38658,TRUE
HGNC:21006,TRUE
HGNC:1552,TRUE
HGNC:1553,TRUE
HGNC:33950,TRUE
HGNC:42874,TRUE
HGNC:42875,TRUE
HGNC:42876,TRUE
HGNC:42877,TRUE
HGNC:42878,TRUE
HGNC:42879,TRUE
HGNC:42880,TRUE
HGNC:42881,TRUE
HGNC:56409,TRUE
HGNC:1554,TRUE
HGNC:1555,TRUE
HGNC:38659,TRUE
HGNC:1556,TRUE
HGNC:1557,TRUE
HGNC:15962,TRUE
HGNC:1307,TRUE
HGNC:54769,TRUE
HGNC:30720,TRUE
HGNC:33278,TRUE
HGNC:30237,TRUE
HGNC:29386,TRUE
HGNC:29253,TRUE
HGNC:31666,TRUE
HGNC:24236,TRUE
HGNC:23360,TRUE
HGNC:45128,TRUE
HGNC:47044,TRUE
HGNC:29426,TRUE
HGNC:23813,TRUE
HGNC:18782,TRUE
HGNC:26533,TRUE
HGNC:25367,TRUE
HGNC:24560,TRUE
HGNC:33488,TRUE
HGNC:28332,TRUE
HGNC:54595,TRUE
HGNC:26358,TRUE
HGNC:41142,TRUE
HGNC:53019,TRUE
HGNC:25766,TRUE
HGNC:25798,TRUE
HGNC:54193,TRUE
HGNC:26574,TRUE
HGNC:30370,TRUE
HGNC:52262,TRUE
HGNC:28909,TRUE
HGNC:28688,TRUE
HGNC:25591,TRUE
HGNC:28416,TRUE
HGNC:26546,TRUE
HGNC:21098,TRUE
HGNC:51715,TRUE
HGNC:28163,TRUE
HGNC:26103,TRUE
HGNC:28295,TRUE
HGNC:26552,TRUE
HGNC:25079,TRUE
HGNC:44008,TRUE
HGNC:26843,TRUE
HGNC:25244,TRUE
HGNC:41089,TRUE
HGNC:26090,TRUE
HGNC:26528,TRUE
HGNC:26472,TRUE
HGNC:24856,TRUE
HGNC:18111,TRUE
HGNC:25714,TRUE
HGNC:30703,TRUE
HGNC:56107,TRUE
HGNC:27564,TRUE
HGNC:25005,TRUE
HGNC:28610,TRUE
HGNC:33629,TRUE
HGNC:30723,TRUE
HGNC:26669,TRUE
HGNC:29937,TRUE
HGNC:27709,TRUE
HGNC:24350,TRUE
HGNC:24487,TRUE
HGNC:25303,TRUE
HGNC:25760,TRUE
HGNC:26685,TRUE
HGNC:23261,TRUE
HGNC:25197,TRUE
HGNC:25267,TRUE
HGNC:51917,TRUE
HGNC:28203,TRUE
HGNC:14153,TRUE
HGNC:30649,TRUE
HGNC:26281,TRUE
HGNC:26282,TRUE
HGNC:28535,TRUE
HGNC:29400,TRUE
HGNC:24926,TRUE
HGNC:35459,TRUE
HGNC:28359,TRUE
HGNC:56314,TRUE
HGNC:25579,TRUE
HGNC:25523,TRUE
HGNC:26757,TRUE
HGNC:19967,TRUE
HGNC:55438,TRUE
HGNC:26762,TRUE
HGNC:28108,TRUE
HGNC:55505,TRUE
HGNC:24855,TRUE
HGNC:29563,TRUE
HGNC:52279,TRUE
HGNC:25611,TRUE
HGNC:26900,TRUE
HGNC:28289,TRUE
HGNC:28097,TRUE
HGNC:26295,TRUE
HGNC:32700,TRUE
HGNC:26866,TRUE
HGNC:30181,TRUE
HGNC:28465,TRUE
HGNC:28504,TRUE
HGNC:28599,TRUE
HGNC:25002,TRUE
HGNC:28178,TRUE
HGNC:26688,TRUE
HGNC:26599,TRUE
HGNC:28910,TRUE
HGNC:25833,TRUE
HGNC:55052,TRUE
HGNC:26478,TRUE
HGNC:25171,TRUE
HGNC:28924,TRUE
HGNC:22398,TRUE
HGNC:30520,TRUE
HGNC:26185,TRUE
HGNC:22225,TRUE
HGNC:33451,TRUE
HGNC:33459,TRUE
HGNC:56429,TRUE
HGNC:26531,TRUE
HGNC:26514,TRUE
HGNC:26821,TRUE
HGNC:25889,TRUE
HGNC:29072,TRUE
HGNC:26704,TRUE
HGNC:29073,TRUE
HGNC:33735,TRUE
HGNC:51340,TRUE
HGNC:29296,TRUE
HGNC:25191,TRUE
HGNC:44134,TRUE
HGNC:25405,TRUE
HGNC:26834,TRUE
HGNC:50280,TRUE
HGNC:34438,TRUE
HGNC:27446,TRUE
HGNC:34454,TRUE
HGNC:33854,TRUE
HGNC:26374,TRUE
HGNC:26996,TRUE
HGNC:37286,TRUE
HGNC:21565,TRUE
HGNC:27003,TRUE
HGNC:41910,TRUE
HGNC:21239,TRUE
HGNC:26851,TRUE
HGNC:34361,TRUE
HGNC:38866,TRUE
HGNC:21177,TRUE
HGNC:29828,TRUE
HGNC:30524,TRUE
HGNC:28033,TRUE
HGNC:19847,TRUE
HGNC:23243,TRUE
HGNC:29588,TRUE
HGNC:44653,TRUE
HGNC:29303,TRUE
HGNC:28051,TRUE
HGNC:49392,TRUE
HGNC:28236,TRUE
HGNC:44105,TRUE
HGNC:33749,TRUE
HGNC:26654,TRUE
HGNC:24349,TRUE
HGNC:30942,TRUE
HGNC:51899,TRUE
HGNC:56303,TRUE
HGNC:28736,TRUE
HGNC:29272,TRUE
HGNC:49566,TRUE
HGNC:53438,TRUE
HGNC:53441,TRUE
HGNC:20100,TRUE
HGNC:19860,TRUE
HGNC:20189,TRUE
HGNC:43658,TRUE
HGNC:54081,TRUE
HGNC:55988,TRUE
HGNC:51693,TRUE
HGNC:28373,TRUE
HGNC:44662,TRUE
HGNC:13930,TRUE
HGNC:1568,TRUE
HGNC:1569,TRUE
HGNC:1570,TRUE
HGNC:1571,TRUE
HGNC:10609,TRUE
HGNC:10618,TRUE
HGNC:10627,TRUE
HGNC:55229,TRUE
HGNC:30554,TRUE
HGNC:10630,TRUE
HGNC:24066,TRUE
HGNC:10632,TRUE
HGNC:10634,TRUE
HGNC:10635,TRUE
HGNC:10610,TRUE
HGNC:10611,TRUE
HGNC:10612,TRUE
HGNC:10613,TRUE
HGNC:44436,TRUE
HGNC:10614,TRUE
HGNC:10615,TRUE
HGNC:10616,TRUE
HGNC:10617,TRUE
HGNC:10619,TRUE
HGNC:10620,TRUE
HGNC:10621,TRUE
HGNC:10622,TRUE
HGNC:10623,TRUE
HGNC:10624,TRUE
HGNC:10625,TRUE
HGNC:10626,TRUE
HGNC:17700,TRUE
HGNC:21708,TRUE
HGNC:16153,TRUE
HGNC:2654,TRUE
HGNC:2500,TRUE
HGNC:40164,TRUE
HGNC:7885,TRUE
HGNC:12769,TRUE
HGNC:12770,TRUE
HGNC:12771,TRUE
HGNC:1577,TRUE
HGNC:1578,TRUE
HGNC:1579,TRUE
HGNC:19437,TRUE
HGNC:37693,TRUE
HGNC:37694,TRUE
HGNC:37695,TRUE
HGNC:1580,TRUE
HGNC:50850,TRUE
HGNC:18709,TRUE
HGNC:50851,TRUE
HGNC:1581,TRUE
HGNC:1582,TRUE
HGNC:1583,TRUE
HGNC:49398,TRUE
HGNC:1584,TRUE
HGNC:1585,TRUE
HGNC:1586,TRUE
HGNC:50852,TRUE
HGNC:1587,TRUE
HGNC:1589,TRUE
HGNC:1590,TRUE
HGNC:1591,TRUE
HGNC:1592,TRUE
HGNC:39177,TRUE
HGNC:1593,TRUE
HGNC:50853,TRUE
HGNC:1594,TRUE
HGNC:50854,TRUE
HGNC:1595,TRUE
HGNC:33869,TRUE
HGNC:23434,TRUE
HGNC:25876,TRUE
HGNC:22512,TRUE
HGNC:37997,TRUE
HGNC:1596,TRUE
HGNC:20569,TRUE
HGNC:20570,TRUE
HGNC:50855,TRUE
HGNC:18576,TRUE
HGNC:55543,TRUE
HGNC:25805,TRUE
HGNC:28434,TRUE
HGNC:27373,TRUE
HGNC:38436,TRUE
HGNC:42022,TRUE
HGNC:1599,TRUE
HGNC:1600,TRUE
HGNC:40130,TRUE
HGNC:39178,TRUE
HGNC:23354,TRUE
HGNC:55252,TRUE
HGNC:26868,TRUE
HGNC:23495,TRUE
HGNC:33206,TRUE
HGNC:54655,TRUE
HGNC:54656,TRUE
HGNC:54657,TRUE
HGNC:54659,TRUE
HGNC:24342,TRUE
HGNC:24227,TRUE
HGNC:1602,TRUE
HGNC:1603,TRUE
HGNC:1604,TRUE
HGNC:1605,TRUE
HGNC:1606,TRUE
HGNC:54398,TRUE
HGNC:1607,TRUE
HGNC:1608,TRUE
HGNC:1609,TRUE
HGNC:1610,TRUE
HGNC:4474,TRUE
HGNC:39812,TRUE
HGNC:1612,TRUE
HGNC:1613,TRUE
HGNC:29578,TRUE
HGNC:29349,TRUE
HGNC:29197,TRUE
HGNC:1615,TRUE
HGNC:1616,TRUE
HGNC:35129,TRUE
HGNC:1617,TRUE
HGNC:35151,TRUE
HGNC:35141,TRUE
HGNC:1618,TRUE
HGNC:35135,TRUE
HGNC:35139,TRUE
HGNC:1620,TRUE
HGNC:1621,TRUE
HGNC:33094,TRUE
HGNC:35150,TRUE
HGNC:35137,TRUE
HGNC:35148,TRUE
HGNC:38608,TRUE
HGNC:1622,TRUE
HGNC:35149,TRUE
HGNC:35134,TRUE
HGNC:1623,TRUE
HGNC:32153,TRUE
HGNC:15553,TRUE
HGNC:35144,TRUE
HGNC:21691,TRUE
HGNC:21717,TRUE
HGNC:55746,TRUE
HGNC:1634,TRUE
HGNC:1635,TRUE
HGNC:1636,TRUE
HGNC:1637,TRUE
HGNC:1638,TRUE
HGNC:1639,TRUE
HGNC:14258,TRUE
HGNC:55263,TRUE
HGNC:1656,TRUE
HGNC:53029,TRUE
HGNC:1673,TRUE
HGNC:1674,TRUE
HGNC:1675,TRUE
HGNC:1678,TRUE
HGNC:1685,TRUE
HGNC:1690,TRUE
HGNC:1691,TRUE
HGNC:1695,TRUE
HGNC:1706,TRUE
HGNC:1707,TRUE
HGNC:1708,TRUE
HGNC:1709,TRUE
HGNC:1628,TRUE
HGNC:1633,TRUE
HGNC:1643,TRUE
HGNC:1645,TRUE
HGNC:1646,TRUE
HGNC:1647,TRUE
HGNC:1648,TRUE
HGNC:1649,TRUE
HGNC:56381,TRUE
HGNC:11922,TRUE
HGNC:43896,TRUE
HGNC:1653,TRUE
HGNC:1659,TRUE
HGNC:1662,TRUE
HGNC:1663,TRUE
HGNC:1666,TRUE
HGNC:1667,TRUE
HGNC:11919,TRUE
HGNC:11935,TRUE
HGNC:1681,TRUE
HGNC:40133,TRUE
HGNC:56175,TRUE
HGNC:6953,TRUE
HGNC:6959,TRUE
HGNC:1682,TRUE
HGNC:1683,TRUE
HGNC:1804,TRUE
HGNC:1686,TRUE
HGNC:2665,TRUE
HGNC:1688,TRUE
HGNC:1689,TRUE
HGNC:1692,TRUE
HGNC:55455,TRUE
HGNC:1693,TRUE
HGNC:1694,TRUE
HGNC:11937,TRUE
HGNC:1696,TRUE
HGNC:1697,TRUE
HGNC:1698,TRUE
HGNC:1699,TRUE
HGNC:1700,TRUE
HGNC:1701,TRUE
HGNC:49384,TRUE
HGNC:6210,TRUE
HGNC:56287,TRUE
HGNC:1703,TRUE
HGNC:13946,TRUE
HGNC:1704,TRUE
HGNC:55159,TRUE
HGNC:1705,TRUE
HGNC:15855,TRUE
HGNC:16892,TRUE
HGNC:7082,TRUE
HGNC:18237,TRUE
HGNC:7083,TRUE
HGNC:5949,TRUE
HGNC:55665,TRUE
HGNC:21685,TRUE
HGNC:55765,TRUE
HGNC:1630,TRUE
HGNC:17013,TRUE
HGNC:1631,TRUE
HGNC:30375,TRUE
HGNC:1632,TRUE
HGNC:32043,TRUE
HGNC:30072,TRUE
HGNC:34508,TRUE
HGNC:6726,TRUE
HGNC:7203,TRUE
HGNC:55196,TRUE
HGNC:24235,TRUE
HGNC:24665,TRUE
HGNC:54071,TRUE
HGNC:56477,TRUE
HGNC:17935,TRUE
HGNC:1641,TRUE
HGNC:16961,TRUE
HGNC:18171,TRUE
HGNC:1677,TRUE
HGNC:18219,TRUE
HGNC:17635,TRUE
HGNC:19137,TRUE
HGNC:19319,TRUE
HGNC:19320,TRUE
HGNC:28874,TRUE
HGNC:52292,TRUE
HGNC:30811,TRUE
HGNC:16848,TRUE
HGNC:26480,TRUE
HGNC:29883,TRUE
HGNC:30455,TRUE
HGNC:30843,TRUE
HGNC:16692,TRUE
HGNC:1712,TRUE
HGNC:20299,TRUE
HGNC:1713,TRUE
HGNC:1743,TRUE
HGNC:1744,TRUE
HGNC:1745,TRUE
HGNC:1718,TRUE
HGNC:1719,TRUE
HGNC:22427,TRUE
HGNC:1720,TRUE
HGNC:1723,TRUE
HGNC:55681,TRUE
HGNC:24222,TRUE
HGNC:29487,TRUE
HGNC:1724,TRUE
HGNC:1725,TRUE
HGNC:1726,TRUE
HGNC:1727,TRUE
HGNC:17839,TRUE
HGNC:22770,TRUE
HGNC:1728,TRUE
HGNC:38091,TRUE
HGNC:38092,TRUE
HGNC:51754,TRUE
HGNC:51753,TRUE
HGNC:51755,TRUE
HGNC:51756,TRUE
HGNC:51757,TRUE
HGNC:51758,TRUE
HGNC:51759,TRUE
HGNC:51760,TRUE
HGNC:51761,TRUE
HGNC:1734,TRUE
HGNC:1735,TRUE
HGNC:17179,TRUE
HGNC:49735,TRUE
HGNC:34406,TRUE
HGNC:35453,TRUE
HGNC:17350,TRUE
HGNC:1736,TRUE
HGNC:54314,TRUE
HGNC:41317,TRUE
HGNC:1737,TRUE
HGNC:1738,TRUE
HGNC:29829,TRUE
HGNC:17014,TRUE
HGNC:16263,TRUE
HGNC:16943,TRUE
HGNC:56370,TRUE
HGNC:49673,TRUE
HGNC:17147,TRUE
HGNC:17408,TRUE
HGNC:16339,TRUE
HGNC:33952,TRUE
HGNC:44427,TRUE
HGNC:44428,TRUE
HGNC:44429,TRUE
HGNC:44430,TRUE
HGNC:56410,TRUE
HGNC:17719,TRUE
HGNC:18547,TRUE
HGNC:1739,TRUE
HGNC:16783,TRUE
HGNC:16827,TRUE
HGNC:14623,TRUE
HGNC:14624,TRUE
HGNC:56264,TRUE
HGNC:14625,TRUE
HGNC:49770,TRUE
HGNC:49771,TRUE
HGNC:49772,TRUE
HGNC:49773,TRUE
HGNC:14626,TRUE
HGNC:14628,TRUE
HGNC:30777,TRUE
HGNC:14629,TRUE
HGNC:24357,TRUE
HGNC:27297,TRUE
HGNC:1748,TRUE
HGNC:1759,TRUE
HGNC:1762,TRUE
HGNC:56084,TRUE
HGNC:1763,TRUE
HGNC:1764,TRUE
HGNC:1765,TRUE
HGNC:1766,TRUE
HGNC:1767,TRUE
HGNC:55399,TRUE
HGNC:1768,TRUE
HGNC:1749,TRUE
HGNC:1750,TRUE
HGNC:1751,TRUE
HGNC:37698,TRUE
HGNC:1752,TRUE
HGNC:37699,TRUE
HGNC:37700,TRUE
HGNC:1753,TRUE
HGNC:55989,TRUE
HGNC:56243,TRUE
HGNC:1754,TRUE
HGNC:1755,TRUE
HGNC:1756,TRUE
HGNC:1757,TRUE
HGNC:53088,TRUE
HGNC:1758,TRUE
HGNC:1760,TRUE
HGNC:13251,TRUE
HGNC:13733,TRUE
HGNC:31433,TRUE
HGNC:14265,TRUE
HGNC:15902,TRUE
HGNC:14550,TRUE
HGNC:18231,TRUE
HGNC:26308,TRUE
HGNC:34527,TRUE
HGNC:7521,TRUE
HGNC:53741,TRUE
HGNC:53742,TRUE
HGNC:26929,TRUE
HGNC:13234,TRUE
HGNC:1769,TRUE
HGNC:48609,TRUE
HGNC:1722,TRUE
HGNC:1771,TRUE
HGNC:14002,TRUE
HGNC:56493,TRUE
HGNC:30833,TRUE
HGNC:38492,TRUE
HGNC:38493,TRUE
HGNC:38494,TRUE
HGNC:1772,TRUE
HGNC:1773,TRUE
HGNC:19040,TRUE
HGNC:1774,TRUE
HGNC:21261,TRUE
HGNC:1775,TRUE
HGNC:1776,TRUE
HGNC:55677,TRUE
HGNC:15880,TRUE
HGNC:18672,TRUE
HGNC:18673,TRUE
HGNC:1777,TRUE
HGNC:40141,TRUE
HGNC:1778,TRUE
HGNC:18614,TRUE
HGNC:1779,TRUE
HGNC:18995,TRUE
HGNC:52296,TRUE
HGNC:1780,TRUE
HGNC:1770,TRUE
HGNC:1730,TRUE
HGNC:1729,TRUE
HGNC:24224,TRUE
HGNC:1733,TRUE
HGNC:55407,TRUE
HGNC:8883,TRUE
HGNC:14434,TRUE
HGNC:8749,TRUE
HGNC:8750,TRUE
HGNC:8751,TRUE
HGNC:19338,TRUE
HGNC:21420,TRUE
HGNC:21050,TRUE
HGNC:1781,TRUE
HGNC:1782,TRUE
HGNC:15483,TRUE
HGNC:19287,TRUE
HGNC:11411,TRUE
HGNC:1784,TRUE
HGNC:42399,TRUE
HGNC:1785,TRUE
HGNC:1786,TRUE
HGNC:1787,TRUE
HGNC:23831,TRUE
HGNC:24325,TRUE
HGNC:30545,TRUE
HGNC:39854,TRUE
HGNC:39855,TRUE
HGNC:39853,TRUE
HGNC:1788,TRUE
HGNC:34341,TRUE
HGNC:1789,TRUE
HGNC:1790,TRUE
HGNC:1791,TRUE
HGNC:24913,TRUE
HGNC:1795,TRUE
HGNC:17104,TRUE
HGNC:33710,TRUE
HGNC:54763,TRUE
HGNC:1798,TRUE
HGNC:1799,TRUE
HGNC:55381,TRUE
HGNC:29999,TRUE
HGNC:14381,TRUE
HGNC:14382,TRUE
HGNC:14383,TRUE
HGNC:14384,TRUE
HGNC:14386,TRUE
HGNC:14387,TRUE
HGNC:14390,TRUE
HGNC:14391,TRUE
HGNC:14392,TRUE
HGNC:14393,TRUE
HGNC:14395,TRUE
HGNC:34075,TRUE
HGNC:33168,TRUE
HGNC:34074,TRUE
HGNC:33824,TRUE
HGNC:54913,TRUE
HGNC:49813,TRUE
HGNC:54914,TRUE
HGNC:54915,TRUE
HGNC:54916,TRUE
HGNC:54917,TRUE
HGNC:38413,TRUE
HGNC:54918,TRUE
HGNC:54919,TRUE
HGNC:54920,TRUE
HGNC:50418,TRUE
HGNC:1800,TRUE
HGNC:1801,TRUE
HGNC:1802,TRUE
HGNC:24576,TRUE
HGNC:26928,TRUE
HGNC:42387,TRUE
HGNC:1805,TRUE
HGNC:1806,TRUE
HGNC:1808,TRUE
HGNC:1809,TRUE
HGNC:23920,TRUE
HGNC:1810,TRUE
HGNC:23921,TRUE
HGNC:23849,TRUE
HGNC:23872,TRUE
HGNC:23850,TRUE
HGNC:23853,TRUE
HGNC:23854,TRUE
HGNC:23855,TRUE
HGNC:23851,TRUE
HGNC:23848,TRUE
HGNC:23852,TRUE
HGNC:23856,TRUE
HGNC:23857,TRUE
HGNC:23858,TRUE
HGNC:23859,TRUE
HGNC:23860,TRUE
HGNC:23861,TRUE
HGNC:23862,TRUE
HGNC:23863,TRUE
HGNC:23864,TRUE
HGNC:23865,TRUE
HGNC:23866,TRUE
HGNC:23867,TRUE
HGNC:1811,TRUE
HGNC:40142,TRUE
HGNC:23030,TRUE
HGNC:52805,TRUE
HGNC:1814,TRUE
HGNC:1815,TRUE
HGNC:1816,TRUE
HGNC:1817,TRUE
HGNC:1818,TRUE
HGNC:1819,TRUE
HGNC:1820,TRUE
HGNC:31948,TRUE
HGNC:55317,TRUE
HGNC:31949,TRUE
HGNC:31951,TRUE
HGNC:24879,TRUE
HGNC:28834,TRUE
HGNC:38029,TRUE
HGNC:1821,TRUE
HGNC:1824,TRUE
HGNC:1825,TRUE
HGNC:1826,TRUE
HGNC:1827,TRUE
HGNC:1828,TRUE
HGNC:1829,TRUE
HGNC:1830,TRUE
HGNC:1831,TRUE
HGNC:1822,TRUE
HGNC:1823,TRUE
HGNC:1833,TRUE
HGNC:25710,TRUE
HGNC:1834,TRUE
HGNC:51226,TRUE
HGNC:1835,TRUE
